7087.53,7461.29,7002.94,7207.76,7207.76,3369860096
7164.48,7492.86,7031.28,7379.95,7379.95,2483800064
7404.52,7617.48,7333.19,7407.41,7407.41,2380410112
7403.22,7445.77,7007.31,7022.76,7022.76,3111899904
7023.1,7253.32,7023.1,7144.38,7144.38,2326340096
7141.38,7776.42,7114.02,7459.69,7459.69,4602200064
7446.83,7446.83,7101.52,7143.58,7143.58,3226249984
7173.73,7312,6436.87,6618.14,6618.14,5208249856
6618.61,6873.15,6204.22,6357.6,6357.6,4908680192
6295.45,6625.05,5519.01,5950.07,5950.07,8957349888
5938.25,6811.19,5844.29,6559.49,6559.49,6263249920
6561.48,6764.98,6461.75,6635.75,6635.75,3197110016
6634.76,7342.25,6634.76,7315.54,7315.54,4200880128
7323.24,7967.38,7176.58,7871.69,7871.69,5123809792
7853.57,8004.59,7561.09,7708.99,7708.99,4651670016
7697.21,7884.99,7463.44,7790.15,7790.15,3667190016
7766.03,8101.91,7694.1,8036.49,8036.49,3149319936
8039.07,8336.86,7949.36,8200.64,8200.64,3488450048
8205.74,8348.66,7762.71,8071.26,8071.26,4277609984
8077.95,8302.26,8075.47,8253.55,8253.55,3633530112
8232.38,8267.4,8038.77,8038.77,8038.77,4225179904
8074.02,8374.16,7940.93,8253.69,8253.69,5058610176
8241.71,8790.92,8191.15,8790.92,8790.92,4342060032
8789.04,9522.93,8775.59,9330.55,9330.55,5475579904
9352.72,9818.35,9352.72,9818.35,9818.35,5653320192
9823.43,10125.7,9736.3,10058.8,10058.8,6348819968
10077.4,11517.4,9601.03,9888.61,9888.61,11568799744
9906.79,10801,9202.05,10233.6,10233.6,8310689792
10198.6,11046.7,9694.65,10975.6,10975.6,6783119872
10978.3,11320.2,10905.1,11074.6,11074.6,5138500096
11082.7,11858.7,10862,11323.2,11323.2,6608309760
11315.4,11657.2,11081.8,11657.2,11657.2,6132409856
11685.7,12032,11604.6,11916.7,11916.7,6895260160
11923.4,14369.1,11923.4,14291.5,14291.5,12656300032
14266.1,17899.7,14057.3,17899.7,17899.7,17950699520
17802.9,18353.4,14336.9,16569.4,16569.4,21135998976
16523.3,16783,13674.9,15178.2,15178.2,13911300096
15168.4,15850.6,13226.6,15455.4,15455.4,13433299968
15427.4,17513.9,15404.8,16936.8,16936.8,12153900032
16919.8,17781.8,16571.6,17415.4,17415.4,14603799552
17500,17653.1,16039.7,16408.2,16408.2,12976900096
16384.6,17085.8,16185.9,16564,16564,13777399808
16601.3,18154.1,16601.3,17706.9,17706.9,14309999616
17760.3,19716.7,17515.3,19497.4,19497.4,12740599808
19475.8,20089,18974.1,19140.8,19140.8,13314599936
19106.4,19371,18355.9,19114.2,19114.2,14839499776
19118.3,19177.8,17275.4,17776.7,17776.7,16894499840
17760.3,17934.7,16077.7,16624.6,16624.6,22149699584
16642.4,17567.7,15342.7,15802.9,15802.9,16516599808
15898,15943.4,11833,13831.8,13831.8,22197999616
13948.7,15603.2,13828.8,14699.2,14699.2,13086000128
14608.2,14626,12747.7,13925.8,13925.8,11572299776
13995.9,14593,13448.9,14026.6,14026.6,10664699904
14036.6,16461.2,14028.9,16099.8,16099.8,13454300160
16163.5,16930.9,15114.3,15838.5,15838.5,12487600128
15864.1,15888.4,13937.3,14606.5,14606.5,12336499712
14695.8,15279,14307,14656.2,14656.2,13025500160
14681.9,14681.9,12350.1,12952.2,12952.2,14452599808
12897.7,14377.4,12755.6,14156.4,14156.4,12136299520
14112.2,14112.2,13154.7,13657.2,13657.2,10291200000
13625,15444.6,13163.6,14982.1,14982.1,16846600192
14978.2,15572.8,14844.5,15201,15201,16871900160
15270.7,15739.7,14522.2,15599.2,15599.2,21783199744
15477.2,17705.2,15202.8,17429.5,17429.5,23840899072
17462.1,17712.4,16764.6,17527,17527,18314600448
17527.3,17579.6,16087.7,16477.6,16477.6,15866000384
16476.2,16537.9,14208.2,15170.1,15170.1,18413899776
15123.7,15497.5,14424,14595.4,14595.4,16659999744
14588.5,14973.3,13691.2,14973.3,14973.3,18500800512
14968.2,15018.8,13105.9,13405.8,13405.8,16534099968
13453.9,14229.9,13158.1,13980.6,13980.6,12065699840
13952.4,14659.5,13952.4,14360.2,14360.2,12763599872
14370.8,14511.8,13268,13772,13772,11084099584
